time_s,voltage_V,current_A,resistance_Ohm
1753108570.9303586,22.867000579833984,-0.2199999988079071,-103.94091228973276
1753108571.1104717,22.913999557495117,-0.23999999463558197,-95.47500029026222
1753108571.29187,22.89900016784668,-0.23000000417232513,-99.56086848889724
1753108571.4516532,22.85700035095215,-0.23000000417232513,-99.37826059266841
1753108571.630166,22.909000396728516,-0.25,-91.63600158691406
1753108571.7901618,22.878000259399414,-0.2199999988079071,-103.99091083348291
1753108571.9699342,22.90399932861328,-0.23000000417232513,-99.58260397009687
1753108572.1503458,22.89900016784668,-0.23000000417232513,-99.56086848889724
1753108572.311161,22.878000259399414,-0.23999999463558197,-95.32500321151075
1753108572.4900362,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108572.6493704,22.878000259399414,-0.23999999463558197,-95.32500321151075
1753108572.8299675,22.909000396728516,-0.25,-91.63600158691406
1753108573.0105135,22.909000396728516,-0.23999999463558197,-95.45417045326911
1753108573.171196,22.878000259399414,-0.23999999463558197,-95.32500321151075
1753108573.3514972,22.913999557495117,-0.25,-91.65599822998047
1753108573.5300136,22.89900016784668,-0.23999999463558197,-95.41250283199679
1753108573.689983,22.85700035095215,-0.25,-91.4280014038086
1753108573.8704352,22.913999557495117,-0.23000000417232513,-99.62608322531611
1753108574.0315201,22.88800048828125,-0.23999999463558197,-95.36667083278307
1753108574.2111745,22.91900062561035,-0.009999999776482582,-2291.9001137889945
1753108574.3911674,22.924999237060547,-0.009999999776482582,-2292.4999749474223
1753108574.5508113,22.878000259399414,-0.009999999776482582,-2287.800077076258
1753108574.7309086,22.93000030517578,-0.009999999776482582,-2293.000081770124
1753108574.8516498,22.88800048828125,0.0,
1753108579.910638,22.924999237060547,0.009999999776482582,2292.4999749474223
1753108584.9719245,22.93000030517578,0.009999999776482582,2293.000081770124
1753108590.0316968,22.93000030517578,0.009999999776482582,2293.000081770124
