Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),delta_I,delta_U
25.65000000000009,17.648454666137695,3.9955594539642334,4.000999927520752,4.000999927520752,4.001559257507324,3.9978017807006836,4.001201152801514,nan,nan
25.700000000000045,17.777860641479492,3.994999885559082,4.000119209289551,4.000119209289551,4.000119209289551,3.996401309967041,4.0,nan,nan
25.75,18.131956100463867,3.9936816692352295,3.9981210231781006,3.998560667037964,3.999000072479248,3.9962027072906494,3.9992027282714844,nan,nan
25.799999999999955,18.566102981567383,3.991560459136963,3.9965603351593018,3.9971208572387695,3.997681140899658,3.9937925338745117,3.9967923164367676,nan,nan
25.850000000000136,18.92661476135254,3.9901225566864014,3.9951226711273193,3.9951226711273193,3.995561361312866,3.9915993213653564,3.994999885559082,nan,nan
25.90000000000009,19.255796432495117,3.9885613918304443,3.993561267852783,3.99399995803833,3.9941225051879883,3.990196943283081,3.993795394897461,nan,nan
25.950000000000045,19.9573917388916,3.9871246814727783,3.991687059402466,3.991811513900757,3.9912493228912354,3.9878010749816895,3.9912006855010986,nan,nan
26.0,20.707338333129883,3.9833858013153076,3.9882571697235107,3.988128662109375,3.9885642528533936,3.9843976497650146,3.9883975982666016,nan,nan
26.049999999999955,21.328088760375977,3.9800000190734863,3.9855659008026123,3.9861319065093994,3.9866979122161865,3.98040509223938,3.9848039150238037,nan,nan
26.100000000000136,21.76601219177246,3.97825288772583,3.983252763748169,3.983689546585083,3.984126329421997,3.9783997535705566,3.9830000400543213,nan,nan
26.15000000000009,22.151151657104492,3.9755642414093018,3.9805641174316406,3.981128454208374,3.982128381729126,3.977806568145752,3.981806516647339,nan,nan
26.200000000000045,22.501617431640625,3.9745640754699707,3.979128360748291,3.9786925315856934,3.9796924591064453,3.975203037261963,3.97920298576355,nan,nan
26.25,22.900312423706055,3.973130464553833,3.977565288543701,3.9774348735809326,3.9779999256134033,3.9732069969177246,3.9772069454193115,nan,nan
26.299999999999955,23.162612915039062,3.9719998836517334,3.97656512260437,3.9766955375671387,3.9766955375671387,3.9708096981048584,3.9752063751220703,nan,nan
26.350000000000136,23.372865676879883,3.970698833465576,3.974698781967163,3.9745662212371826,3.9749999046325684,3.9693942070007324,3.9739999771118164,nan,nan
26.40000000000009,23.377328872680664,3.9685661792755127,3.9730000495910645,3.9735662937164307,3.974132537841797,3.9692087173461914,3.973604440689087,nan,nan
