Time (s),Current (A),Voltage_Cell1 (V),Voltage_Cell2 (V),Voltage_Cell3 (V),Voltage_Cell4 (V),Voltage_Cell5 (V),Voltage_Cell6 (V),abs(delta_U_Cell1),abs(delta_U_Cell2),abs(delta_U_Cell3),abs(delta_U_Cell4),abs(delta_U_Cell5),abs(delta_U_Cell6),abs(delta_I),abs(delta_U_avg),R_int
36.0,2.0960545539855957,4.048346519470215,4.056000232696533,4.054999828338623,4.054999828338623,4.055309772491455,4.054309844970703,0.0003466606140136719,0.0,0.0006513595581054688,0.0,0.00030994415283203125,0.0003781318664550781,nan,nan,nan
36.049999999999955,2.075000047683716,4.048999786376953,4.056000232696533,4.055347442626953,4.055347442626953,4.056000232696533,4.054999828338623,0.0006532669067382812,0.0,0.0003476142883300781,0.0003476142883300781,0.000690460205078125,0.0006899833679199219,nan,nan,nan
36.100000000000136,2.0711398124694824,4.04934549331665,4.056345462799072,4.056000232696533,4.056000232696533,4.056000232696533,4.054999828338623,0.0003457069396972656,0.0003452301025390625,0.0006527900695800781,0.0006527900695800781,0.0,0.0,nan,nan,nan
36.15000000000009,2.049999952316284,4.050000190734863,4.057346343994141,4.056000232696533,4.056000232696533,4.056000232696533,4.054999828338623,0.0006546974182128906,0.0010008811950683594,0.0,0.0,0.0,0.0,nan,nan,nan
36.200000000000045,2.0212795734405518,4.050000190734863,4.057655334472656,4.056344509124756,4.056000232696533,4.056000232696533,4.055307865142822,0.0,0.000308990478515625,0.00034427642822265625,0.0,0.0,0.00030803680419921875,nan,nan,nan
36.25,2.0,4.050000190734863,4.057000160217285,4.056654453277588,4.056345462799072,4.056309223175049,4.056309223175049,0.0,0.0006551742553710938,0.00030994415283203125,0.0003452301025390625,0.000308990478515625,0.0010013580322265625,nan,nan,nan
36.299999999999955,2.021517515182495,4.050000190734863,4.057343482971191,4.0563435554504395,4.057000160217285,4.057000160217285,4.057000160217285,0.0,0.00034332275390625,0.0003108978271484375,0.0006546974182128906,0.0006909370422363281,0.0006909370422363281,nan,nan,nan
36.350000000000136,2.0,4.050000190734863,4.058000087738037,4.057000160217285,4.057344436645508,4.057308197021484,4.057000160217285,0.0,0.0006566047668457031,0.0006566047668457031,0.00034427642822265625,0.00030803680419921875,0.0,nan,nan,nan
36.40000000000009,1.9500000476837158,4.050342559814453,4.058000087738037,4.057000160217285,4.058000087738037,4.058000087738037,4.057000160217285,0.00034236907958984375,0.0,0.0,0.0006556510925292969,0.0006918907165527344,0.0,nan,nan,nan
36.450000000000045,1.9500000476837158,4.051000118255615,4.058000087738037,4.057343482971191,4.058000087738037,4.058000087738037,4.057000160217285,0.0006575584411621094,0.0,0.00034332275390625,0.0,0.0,0.0,nan,nan,nan
36.5,1.9280120134353638,4.051000118255615,4.0583415031433105,4.058000087738037,4.058000087738037,4.058000087738037,4.057305335998535,0.0,0.0003414154052734375,0.0006566047668457031,0.0,0.0,0.00030517578125,nan,nan,nan
36.549999999999955,1.995986819267273,4.051342487335205,4.059000015258789,4.058000087738037,4.058000087738037,4.058000087738037,4.058000087738037,0.00034236907958984375,0.0006585121154785156,0.0,0.0,0.0,0.0006947517395019531,nan,nan,nan
36.600000000000136,3.7831435203552246,4.048933029174805,4.055932998657227,4.054933071136475,4.054933071136475,4.055262565612793,4.055262565612793,0.0024094581604003906,0.0030670166015625,0.0030670166015625,0.0030670166015625,0.0027375221252441406,0.0027375221252441406,nan,nan,nan
36.65000000000009,9.124838829040527,4.0351409912109375,4.041799545288086,4.041141033172607,4.041141033172607,4.041362285614014,4.041973114013672,0.013792037963867188,0.014133453369140625,0.013792037963867188,0.013792037963867188,0.013900279998779297,0.013289451599121094,nan,nan,nan
36.700000000000045,14.097709655761719,4.014564037322998,4.020224094390869,4.01954460144043,4.01954460144043,4.017934322357178,4.020237445831299,0.020576953887939453,0.021575450897216797,0.021596431732177734,0.021596431732177734,0.023427963256835938,0.021735668182373047,nan,nan,nan
36.75,17.002033233642578,3.999932289123535,4.004932403564453,4.003949165344238,4.004288196563721,4.001258373260498,4.004258155822754,0.01463174819946289,0.015291690826416016,0.015595436096191406,0.015256404876708984,0.016675949096679688,0.015979290008544922,nan,nan,nan
36.799999999999955,18.53011703491211,3.99065899848938,3.9956588745117188,3.996323585510254,3.9966530799865723,3.9925811290740967,3.9958834648132324,0.009273290634155273,0.009273529052734375,0.007625579833984375,0.0076351165771484375,0.008677244186401367,0.008374691009521484,nan,nan,nan
36.850000000000136,18.948455810546875,3.986980676651001,3.991980791091919,3.9923205375671387,3.992000102996826,3.986999988555908,3.990999937057495,0.0036783218383789062,0.0036780834197998047,0.004003047943115234,0.004652976989746094,0.0055811405181884766,0.004883527755737305,nan,nan,nan
36.90000000000009,18.979145050048828,3.985337734222412,3.99033784866333,3.990999937057495,3.9913244247436523,3.9863972663879395,3.9903974533081055,0.0016429424285888672,0.0016429424285888672,0.0013206005096435547,0.0006756782531738281,0.00060272216796875,0.0006024837493896484,nan,nan,nan
36.950000000000045,18.427915573120117,3.986677408218384,3.9913387298583984,3.9913387298583984,3.991016149520874,3.986513137817383,3.99021053314209,0.0013396739959716797,0.0010008811950683594,0.0003387928009033203,0.0003082752227783203,0.00011587142944335938,0.000186920166015625,nan,nan,nan
37.0,15.797703742980957,3.9917054176330566,3.9963791370391846,3.9963791370391846,3.997042179107666,3.9933032989501953,3.9963033199310303,0.0050280094146728516,0.005040407180786133,0.005040407180786133,0.006026029586791992,0.0067901611328125,0.00609278678894043,nan,nan,nan
37.049999999999955,13.490999221801758,4.002039432525635,4.007701873779297,4.007364273071289,4.007364273071289,4.003714561462402,4.006412982940674,0.010334014892578125,0.011322736740112305,0.010985136032104492,0.010322093963623047,0.010411262512207031,0.010109663009643555,nan,nan,nan
37.100000000000136,12.326408386230469,4.008671283721924,4.014007091522217,4.01334285736084,4.01334285736084,4.011197090148926,4.012897491455078,0.0066318511962890625,0.006305217742919922,0.005978584289550781,0.005978584289550781,0.0074825286865234375,0.006484508514404297,nan,nan,nan
37.15000000000009,12.667913436889648,4.0096635818481445,4.015326976776123,4.015326976776123,4.015326976776123,4.013098239898682,4.01439905166626,0.0009922981262207031,0.00131988525390625,0.001984119415283203,0.001984119415283203,0.0019011497497558594,0.0015015602111816406,nan,nan,nan
37.200000000000045,13.31458854675293,4.007660865783691,4.012995719909668,4.012995719909668,4.012995719909668,4.010403633117676,4.0121049880981445,0.002002716064453125,0.002331256866455078,0.002331256866455078,0.002331256866455078,0.0026946067810058594,0.0022940635681152344,nan,nan,nan
37.25,13.967663764953613,4.00432825088501,4.01032829284668,4.009992599487305,4.01032829284668,4.007801532745361,4.009400844573975,0.0033326148986816406,0.0026674270629882812,0.0030031204223632812,0.0026674270629882812,0.002602100372314453,0.002704143524169922,nan,nan,nan
